label,message,char_count,word_count,avg_word_length,message_length
0,wishing you and your family merry x mas and happy new year in advance,73,14,4.928571428571429,69
0,dunno lei he neva say,24,5,4.2,21
0,you call him and tell now infront of them call him now,56,12,4.5,54
0,company is very goodenvironment is terrific and food is really nice,70,11,6.090909090909091,67
0,my uncles in atlanta wish you guys a great semester,53,10,5.1,51
0,actually getting ready to leave the house,42,7,5.857142857142857,41
0,well obviously not because all the people in my cool college life went home,79,14,5.357142857142857,75
0,i'll pick you up at about pm to go to taunton if you still want to come,76,17,4.176470588235294,71
0,juz go google n search qet,31,6,4.333333333333333,26
0,ah poor babyhope urfeeling bettersn luv probthat overdose of work hey go careful spk u sn lots of lovejen xxx,114,20,5.45,109
0,kkwhat are detail you want to transferacc no enough,57,9,5.666666666666667,51
0,will do was exhausted on train this morning too much wine and pie you sleep well too,87,17,4.9411764705882355,84
0,wat doing now,16,3,4.333333333333333,13
0,this weekend is fine an excuse not to do too much decorating,62,12,5.0,60
0,you do your studies alone without anyones help if you cant no need to study,77,15,5.0,75
0,thinkin about someone is all good no drugs for that,52,10,5.1,51
0,ssindia going to draw the series after many years in south african soil,80,13,5.461538461538462,71
0,yeah why not is the gang all ready,35,8,4.25,34
1,hottest pics straight to your phone see me getting wet and wanting just for you xx text pics to now txt costs p textoperator gga xxx,151,26,5.076923076923077,132
0,k sure am in my relatives home sms me de pls-,49,11,4.090909090909091,45
0,that's the trouble with classes that go well - you're due a dodgey one expecting mine tomo see you for recovery same time same place,138,25,5.28,132
0,and i don't plan on staying the night but i prolly won't be back til late,73,16,4.5625,73
0,that sucks i'll go over so u can do my hair you'll do it free right,70,16,4.1875,67
1,hmv bonus special pounds of genuine hmv vouchers to be won just answer easy questions play now send hmv to more info,155,22,5.2727272727272725,116
0,it wont b until as trying sort house out is that ok,60,12,4.25,51
0,awesome text me when you're restocked,38,6,6.166666666666667,37
0,come to mahal bus stop ltdecimalgt,40,6,5.666666666666667,34
0,say thanks,13,2,5.0,10
0,its a site to simulate the test it just gives you very tough questions to test your readiness,95,18,5.166666666666667,93
0,aight well keep me informed,27,5,5.4,27
0,minimum walk is miles a day,29,6,4.5,27
0,ok i asked for money how far,29,7,4.0,28
0,miss ya need ya want ya love ya,35,8,3.875,31
0,i uploaded mine to facebook,27,5,5.4,27
0,cos darren say considering mah so i ask,46,8,4.875,39
0,just haven't decided where yet eh,35,6,5.5,33
1,show ur colours euro -- offer get an england flag lions tone on ur phone click on the following service message for info,135,23,5.217391304347826,120
1,someonone you know is trying to contact you via our dating service to find out who it could be call from your mobile or landline boxskch,155,26,5.230769230769231,136
0,yo come over carlos will be here soon,37,8,4.625,37
0,a swt thought nver get tired of doing little things lovable persons cozsomtimes those little things occupy d biggest part in their hearts gud ni,156,25,5.76,144
0,we have pizza if u want,23,6,3.8333333333333335,23
1,free msgwe billed your mobile number by mistake from shortcode please call to have charges refundedthis call will be free from a bt landline,160,24,5.833333333333333,140
0,hey gals anyone of u going down to e driving centre tmr,58,12,4.583333333333333,55
0,ok then i come n pick u at engin,33,9,3.5555555555555554,32
0,of course don't tease me you know i simply must see grins do keep me posted my prey loving smile devouring kiss,133,22,5.045454545454546,111
0,dude u knw also teluguthts gudk gud nyt,46,8,4.875,39
0,hope you are having a great day,32,7,4.428571428571429,31
0,ok omw now you at castor,26,6,4.0,24
0,happy new years melody,23,4,5.5,22
0,me too mark is taking forever to pick up my prescription and the pain is coming back,86,17,4.9411764705882355,84
0,gosh that what a pain spose i better come then,50,10,4.6,46
0,a cute thought for friendship its not necessary to share every secret with ur close frnd but watever u shared should be true,132,23,5.391304347826087,124
0,nope i'll come online now,27,5,5.0,25
0,yo do you know anyone ltgt or otherwise able to buy liquor our guy flaked and right now if we don't get a hold of somebody its just loko all night,156,31,4.709677419354839,146
1,hi this is mandy sullivan calling from hotmix fmyou are chosen to receive in our easter prize drawplease telephone to claim before or your prize will be transferred to someone else,223,31,5.806451612903226,180
0,ahhh work i vaguely remember that what does it feel like lol,64,12,5.0,60
0,oh ok,7,2,2.5,5
1,you are guaranteed the latests nokia phone a gb ipod mp player or a prize txt wordcollect to no tc-llc ny-usa pmt msgrcvd,158,23,5.260869565217392,121
0,have a good trip watch out for remember when you get back we must decide about easter,89,17,5.0,85
0,i'm e person who's doing e sms survey,40,8,4.625,37
0,i have sleeping bags blanket and paper and phone details anything else,78,12,5.833333333333333,70
0,if i said anything wrong sorry de-,36,7,4.857142857142857,34
0,i meant middle left or right,29,6,4.666666666666667,28
0,good morning my love i go to sleep now and wish you a great day full of feeling better and opportunity you are my last thought babe i love you kiss,159,31,4.741935483870968,147
1,for sale - arsenal dartboard good condition but no doubles or trebles,71,12,5.75,69
0,haha get used to driving to usf man i know a lot of stoners,60,14,4.214285714285714,59
0,please leave this topicsorry for telling that,49,7,6.428571428571429,45
0,haha yeah oz is kind of a shitload,37,8,4.25,34
0,den wat will e schedule b lk on sun,36,9,3.888888888888889,35
0,hi happy new year i dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is thanks,148,30,4.833333333333333,145
0,unfortunately i've just found out that we have to pick my sister up from the airport that evening so don't think i'll be going out at all we should try to go out one of th,172,36,4.75,171
0,have you not finished work yet or something,44,8,5.375,43
0,yes last practice,19,3,5.666666666666667,17
0,now that you have started dont stop just pray for more good ideas and anything i see that can help you guys ill forward you a link,133,27,4.814814814814815,130
0,its on in engalnd but telly has decided it won't let me watch it and mia and elliot were kissing damn it,107,22,4.7272727272727275,104
1,u are subscribed to the best mobile content service in the uk for per ten days until you send stop to helpline,133,22,5.0,110
0,not tonight mate catching up on some sleep this is my new number by the way,79,16,4.6875,75
0,how much it will cost approx per month,41,8,4.75,38
0,tell them u have a headache and just want to use hour of sick time,69,15,4.4,66
1,call to use ur mins calls cast pmin mob vary service provided by aom just gbpmonth aom boxm er until u stop ages only,152,24,4.875,117
1,new mobiles from must go txt nokia to no collect yours today from only optout gbpmtmsg txtauction,152,17,5.705882352941177,97
1,had your mobile mths update for free to oranges latest colour camera mobiles unlimited weekend calls call mobile upd on freefone or stoptx,159,23,6.0,138
0,i'm turning off my phone my moms telling everyone i have cancer and my sister won't stop calling it hurts to talk can't put up with it see u when u get home love u,169,35,4.6571428571428575,163
0,yo we are watching a movie on netflix,37,8,4.625,37
0,he's really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes,154,29,5.310344827586207,154
0,i'm going out to buy mum's present ar,38,8,4.625,37
0,you unbelievable faglord,24,3,8.0,24
0,the wine is flowing and i'm i have nevering,45,9,4.777777777777778,43
0,lovely smell on this bus and it ain't tobacco,49,9,5.0,45
0,this is wishing you a great day moji told me about your offer and as always i was speechless you offer so easily to go to great lengths on my behalf and its stunning my exam is next friday after that i will keep in touch more sorry,237,48,4.8125,231
0,but i dint slept in afternoon,30,6,4.833333333333333,29
0,she told to hr that he want posting in chennaibecause i'm working here,74,13,5.384615384615385,70
0,i want to be inside you every night,38,8,4.375,35
0,i probably won't eat at all today i think i'm gonna pop how was your weekend did u miss me,94,20,4.5,90
0,good afternoon my love how goes your day what are you up to i woke early and am online waiting for you hmmm italian boy is online i see grins,159,30,4.7,141
0,that means get the door,23,5,4.6,23
0,ding me on ya break fassyole blacko from londn,47,9,5.111111111111111,46
0,how are you enjoying this semester take care brother,54,9,5.777777777777778,52
0,ever green quote ever told by jerry in cartoon a person who irritates u always is the one who loves u vry much but fails to express it - - gud nyt,159,32,4.5625,146
0,are you not around or just still asleep v,43,9,4.555555555555555,41
0,i will come tomorrow di,23,5,4.6,23
0,hmmmkbut i want to change the field quickly da-i wanna get system administrator or network administrator,114,16,6.5,104
0,cos daddy arranging time c wat time fetch mah,50,9,5.0,45
0,in which place do you want da,30,7,4.142857142857143,29
0,shant disturb u anymore jia you,37,6,5.166666666666667,31
0,what he said is not the matter my mind saying some other matter is there,74,15,4.8,72
0,okey doke i'm at home but not dressed cos laying around ill speak to you later bout times and stuff,104,20,4.95,99
0,hello lover how goes that new job are you there now are you happy do you think of me i wake my slave and send you a teasing kiss from across the sea,154,33,4.484848484848484,148
0,we'll you pay over like ltgt yrs so its not too difficult,63,12,4.75,57
0,i dled d its very imp,22,6,3.5,21
0,did you say bold then torch later or one torch and bold,59,12,4.583333333333333,55
0,im at arestaurant eating squid i will be out about wanna dosomething or is that to late,95,17,5.117647058823529,87
1,will u meet ur dream partner soon is ur career off a flyng start find out free txt horo followed by ur star sign e g horo aries,137,28,4.535714285714286,127
0,oops i'll let you know when my roommate's done,47,9,5.111111111111111,46
0,i'm done,11,2,4.0,8
0,i have had two more letters from i will copy them for you cos one has a message for you speak soon,101,22,4.454545454545454,98
0,you know there is i shall speak to you in ltgt minutes then,67,13,4.538461538461538,59
0,future is not what we planned for tomorrow it is the result of what we do today do the best in present enjoy the future,133,25,4.76,119
0,and you will expect you whenever you text hope all goes well tomo,68,13,5.0,65
0,almost there see u in a sec,28,7,3.857142857142857,27
0,i'm there and i can see you but you can't see me maybe you should reboot ym i seen the buzz,96,21,4.333333333333333,91
0,are you in castor you need to see something,44,9,4.777777777777778,43
0,heygreat dealfarm tour am to pm pax deposit by may,70,10,5.0,50
0,i just really need shit before tomorrow and i know you won't be awake before like,83,16,5.0625,81
0,i think it's all still in my car,32,8,4.0,32
0,have a safe trip to nigeria wish you happiness and very soon company to share moments with,91,17,5.294117647058823,90
0,you give us back my id proof and ltgt rs we wont allow you to work we will come to your home within days,113,24,4.333333333333333,104
0,you are always putting your business out there you put pictures of your ass on facebook you are one of the most open people i've ever met why would i think a picture of your room would hurt you make you feel violated,221,43,5.023255813953488,216
0,what is your record for one night,37,7,4.714285714285714,33
0,meanwhile in the shit suite xavier decided to give us ltgt seconds of warning that samantha was coming over and is playing jay's guitar to impress her or some shit also i don't think doug realizes i don't live here anymore,231,41,5.414634146341464,222
0,let me know how to contact you i've you settled in a room lets know you are ok,81,18,4.333333333333333,78
1,do you want a new video phone anytime any network mins inclusive video calls and downloads per week free deltomorrow call or reply now,157,24,5.583333333333333,134
1,sports fans - get the latest sports news str ur mobile wk free plus a free tone txt sport on to norm txtp,153,23,4.565217391304348,105
0,hey i will be late i'm at amk need to drink tea or coffee,61,14,4.071428571428571,57
0,nothing lor a bit bored too then y dun u go home early sleep today,77,15,4.4,66
0,evening v good if somewhat event laden will fill you in don't you worry head ok but throat wrecked see you at six then,130,24,4.916666666666667,118
0,hey r still online i've finished the formatting,53,8,5.875,47
1,camera - you are awarded a sipix digital camera call fromm landline delivery within days,106,15,5.866666666666666,88
0,im gonnamissu so muchi would say il send u a postcard buttheres aboutas much chance of merememberin asthere is ofsi not breakin his contract luv yaxx,153,26,5.730769230769231,149
0,cos i was out shopping wif darren jus now n i called him ask wat present he wan lor then he started guessing who i was wif n he finally guessed darren lor,158,33,4.666666666666667,154
0,can not use foreign stamps in this country good lecture,58,10,5.5,55
0,ill b down soon,15,4,3.75,15
0,is your hamster dead hey so tmr i meet you at pm orchard mrt,64,14,4.285714285714286,60
0,hi did u decide wot get his bday if not ill prob jus get him a voucher frm virgin or sumfing,97,21,4.380952380952381,92
1,private your account statement for shows un-redeemed s i m points call identifier code expires,148,15,6.266666666666667,94
0,k text me when you're on the way,33,8,4.0,32
0,wat time liao where still got,31,6,4.833333333333333,29
0,ok u can take me shopping when u get paid d,44,11,3.909090909090909,43
1,u have a secret admirer who is looking make contact with u-find out who they rreveal who thinks ur so special-call on -stopsms-,143,23,5.521739130434782,127
0,he says hi and to get your ass back to south tampa preferably at a kegger,75,16,4.5625,73
1,wanna get laid nite want real dogging locations sent direct to ur mobile join the uk's largest dogging network txt park to now nyt eca lp msg,162,27,5.222222222222222,141
0,yeah probably earlier than that,32,5,6.2,31
0,alrite jod hows the revision goin keris bin doin a smidgin n e way u wanna cum over after collegexx,102,20,4.95,99
0,u don't remember that old commercial,37,6,6.0,36
0,boy you best get yo ass out here quick,38,9,4.222222222222222,38
0,that's good because i need drugs,33,6,5.333333333333333,32
0,tell rob to mack his gf in the theater,38,9,4.222222222222222,38
0,but pls dont play in others life,33,7,4.571428571428571,32
0,hmm too many of them unfortunately pics obviously arent hot cakes its kinda fun tho,88,15,5.533333333333333,83
0,i'm sorry i've joined the league of people that dont keep in touch you mean a great deal to me you have been a friend at all times even at great personal cost do have a great week,185,38,4.7105263157894735,179
0,i have no idea where you are,28,7,4.0,28
1,free unlimited hardcore porn direct your mobile txt porn to get free access for hrs then per day txt stop exit this msg is free,152,25,5.08,127
0,yup n her fren lor i'm meeting my fren at,47,10,4.1,41
0,k i'm leaving soon be there a little after,45,9,4.666666666666667,42
0,she doesnt need any test,25,5,4.8,24
0,k wen ur free come to my home and also tel vikky i hav sent mail to him also better come evening il be free today aftr pm-,130,28,4.357142857142857,122
0,going thru a very different feelingwavering decisions and coping up with the same is the same individualtime will heal everything i believe,142,22,6.318181818181818,139
0,i absolutely love south park i only recently started watching the office,74,12,6.0,72
0,are you staying in town,25,5,4.6,23
0,each moment in a dayhas its own value-morning brings hopeafternoon brings faithevening brings luvnight brings restwish u find them all todaygood morning,158,22,6.909090909090909,152
0,im on gloucesterroad what are uup to later,43,8,5.25,42
0,moji i love you more than words have a rich day,48,11,4.2727272727272725,47
0,ohas usual vijay film or its different,41,7,5.428571428571429,38
0,i can't right this second gotta hit people up first,52,10,5.1,51
0,aah bless how's your arm,26,5,4.8,24
0,pls come quick cant bare this,30,6,4.833333333333333,29
0,thursday night yeah sure thing we'll work it out then,56,10,5.3,53
0,yup it's at paragon i havent decided whether cut yet hee,67,11,5.090909090909091,56
1,orange brings you ringtones from all time chart heroes with a free hit each week go to ringtones pics on wap to stop receiving these tips reply stop,154,28,5.285714285714286,148
0,hey so this sat are we going for the intro pilates only or the kickboxing too,80,16,4.8125,77
1,free tarot texts find out about your love life now try for free text chance to only after free msgs each,130,21,4.9523809523809526,104
0,will it help if we propose going back again tomorrow,52,10,5.2,52
0,pls give her prometazine syrup mls then ltgt mins later feed,69,11,5.454545454545454,60
0,the gas station is like a block away from my house you'll drive right by it since armenia ends at swann and you have to take howard,132,27,4.851851851851852,131
0,piss is talking is someone that realise u that point this at is itnow read it backwards,90,17,5.117647058823529,87
0,hi its kate it was lovely to see you tonight and ill phone you tomorrow i got to sing and a guy gave me his card xxx,118,27,4.296296296296297,116
0,i dont know ask to my brother nothing problem some thing that just i told,77,15,4.866666666666666,73
0,when are you going to ride your bike,37,8,4.5,36
0,for real when u getting on yo i only need more tickets and one more jacket and i'm done i already used all my multis,121,25,4.64,116
0,yeah whatever lol,17,3,5.666666666666667,17
0,nah man my car is meant to be crammed full of people,53,12,4.333333333333333,52
0,she's borderline but yeah whatever,35,5,6.8,34
0,just send a text we'll skype later,36,7,4.857142857142857,34
0,ok thats cool its just off either raglan rd or edward rd behind the cricket ground gimme ring when ur closeby see you tuesday,131,24,5.208333333333333,125
0,that would be good i'll phone you tomo lunchtime shall i to organise something,83,14,5.571428571428571,78
1,reply with your name and address and you will receive by post a weeks completely free accommodation at various global locations php,159,22,5.954545454545454,131
0,i don't want you to leave but i'm barely doing what i can to stay sane fighting with you constantly isn't helping,116,22,5.136363636363637,113
1,ur cash-balance is currently pounds - to maximize ur cash-in now send collect to only pmsg cc po box tcrw,142,20,5.25,105
0,nohe joined today itself,27,4,6.0,24
0,its not the same here still looking for a job how much do ta's earn there,76,16,4.5625,73
0,yes see ya not on the dot,25,7,3.5714285714285716,25
0,all these nice new shirts and the only thing i can wear them to is nudist themed you in mu,95,20,4.5,90
0,will you come online today night,32,6,5.333333333333333,32
0,it's fine imma get a drink or somethin want me to come find you,66,14,4.5,63
0,idk you keep saying that you're not but since he moved we keep butting heads over freedom vs responsibility and i'm tired i have so much other shit to deal with that i'm barely keeping myself together once this gets added to it,234,43,5.27906976744186,227
0,yes when is the appt again,27,6,4.333333333333333,26
0,oooh bed ridden ey what are you thinking of,45,9,4.777777777777778,43
0,u studying in sch or going home anyway i'll b going sch later,65,13,4.6923076923076925,61
0,hi darlin its kate are u up for doin somethin tonight im going to a pub called the swan or something with my parents for one drink so phone me if u can,152,33,4.575757575757576,151
0,kgive back my thanks,23,4,5.0,20
0,so no messages had food,25,5,4.6,23
0,goodmorning today i am late for ltdecimalgt min,53,8,5.875,47
0,i'll text now all creepy like so he won't think that we forgot,63,13,4.769230769230769,62
0,it so happens that there r waxsto do wat you want she can come and ill get her medical insurance and she'll be able to deliver and have basic care i'm currently shopping for the right medical insurance for her so just give me til friday morning thats when ill see the major person that can guide me to the right insurance,329,62,5.17741935483871,321
0,good stuff will do,20,4,4.5,18
0,what not under standing,24,4,5.75,23
0,yeah get the unlimited,22,4,5.5,22
0,how stupid to say that i challenge godyou dont think at all on what i write instead you respond immed,103,20,5.05,101
0,thanx u darlinim cool thanx a few bday drinks nite morrow off take care c u soonxxx,91,17,4.882352941176471,83
0,alright see you in a bit,25,6,4.0,24
0,me not waking up until in the afternoon sup,46,9,4.777777777777778,43
0,dai i downloaded but there is only exe file which i can only run that exe after installing,91,18,5.0,90
1,get your garden ready for summer with a free selection of summer bulbs and seeds worth only with the scotsman this saturday to stop go notxtcouk,155,26,5.538461538461538,144
0,then anything special,22,3,7.0,21
0,tell her i said eat shit,25,6,4.0,24
0,hi dear we saw dear we both are happy where you my battery is low,67,15,4.333333333333333,65
1,you are awarded a sipix digital camera call from landline delivery within days t cs box mbp yr warranty ppm p p,152,22,5.045454545454546,111
0,your bill at is so thats not bad,42,8,4.0,32
0,i've not called you in a while this is hoping it was lr malaria and that you know that we miss you guys i miss bani big so pls give her my love especially have a great day,177,38,4.5,171
0,the monthly amount is not that terrible and you will not pay anything till months after finishing school,106,18,5.777777777777778,104
0,im fine babes aint been up much tho saw scary movie yest its quite funny want mrw afternoon at town or mall or sumthinxx,127,24,5.0,120
0,sac will score big hundredhe is set batsman-,47,8,5.5,44
0,dont worry i guess he's busy,30,6,4.666666666666667,28
0,i'm aight wat's happening on your side,40,7,5.428571428571429,38
1,we tried to contact you re your reply to our offer of a video handset anytime networks mins unlimited text camcorder reply or call now,154,25,5.36,134
0,all boys made fun of me today ok i have no problem i just sent one message just for fun,89,20,4.35,87
0,how long does applebees fucking take,36,6,6.0,36
0,we made it eta at taunton is as planned hope thats still okday good to see you -xx,95,18,4.555555555555555,82
0,did u get that message,22,5,4.4,22
0,i cant talk to you nowi will call when i candont keep calling,64,13,4.6923076923076925,61
1,free msg single find a partner in your area s of real people are waiting to chat nowsend chat to cncl send stopcs per msg,151,25,4.84,121
0,aight will do thanks again for comin out,41,8,5.0,40
0,hmmm guess we can go kb n power yoga haha dunno we can tahan power yoga anot thk got lo oso forgot liao,119,23,4.478260869565218,103
0,desires- u going to doctor liver and get a bit stylish get ur hair managed thats it,89,17,4.882352941176471,83
0,my planning usually stops at find hella weed smoke hella weed,64,11,5.545454545454546,61
1,oh my god i've found your number again i'm so glad text me back xafter this msgs cst std ntwk chg,106,21,4.619047619047619,97
0,wait do you know if wesleys in town i bet she does hella drugs,65,14,4.428571428571429,62
0,when're you guys getting back g said you were thinking about not staying for mcr,81,15,5.333333333333333,80
0,i'm good have you registered to vote,38,7,5.142857142857143,36
0,i dnt wnt to tlk wid u,22,7,3.142857142857143,22
0,aiyah e rain like quite big leh if drizzling i can at least run home,70,15,4.533333333333333,68
0,great i shoot big loads so get ready,38,8,4.5,36
0,yup i'm elaborating on the safety aspects and some other issues,65,11,5.7272727272727275,63
0,can you please send me my aunty's number,40,8,5.0,40
0,this pen thing is beyond a joke wont a biro do don't do a masters as can't do this ever again,97,21,4.428571428571429,93
1,urgent your mobile number won a bonus caller prize on this is the nd attempt to reach you call asap box nqp ppm,166,23,4.826086956521739,111
0,yo call me when you get the chance a friend of mine wanted me to ask you about a big order,92,21,4.285714285714286,90
0,mm so you asked me not to call radio,36,9,4.0,36
0,what u talking bout early morning it's almost noon where your at,66,12,5.333333333333333,64
0,that's a shame maybe cld meet for few hrs tomo,48,10,4.6,46
0,what can i do might accidant tookplace between somewhere ghodbandar rd traffic moves slovely so plz slip amp don't worry,126,20,6.0,120
0,in da car park,15,4,3.5,14
0,auntie huai juan never pick up her phone,40,8,5.0,40
1,hi customer loyalty offerthe new nokia mobile from only at txtauction txt word start to no get yours now tctxt tc pmtmsg,148,22,5.454545454545454,120
0,me sef dey laugh you meanwhile how's my darling anjie,55,10,5.3,53
0,i don't know jack shit about anything or i'd sayask something helpful but if you want you can pretend that i did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga,193,32,6.0,192
0,really gooddhanush rocks once again,39,5,7.0,35
0,how u doin baby girl hope u are okay every time i call ure phone is off i miss u get in touch,97,23,4.043478260869565,93
0,ok not much to do here though hm friday cant wait dunno wot the hell im gonna do for another weeks become a slob- oh wait already done that,150,29,4.793103448275862,139
0,first answer my question,25,4,6.0,24
1,you have won a guaranteed award or maybe even cash to claim ur award call free on its a legitimat efreefone number wat do u think,162,26,4.961538461538462,129
0,no da if you run that it activate the full version da,54,12,4.416666666666667,53
0,quite late lar ard anyway i wun b drivin,49,9,4.444444444444445,40
0,oic cos me n my sis got no lunch today my dad went out so dunno whether eat in sch or wat,97,22,4.045454545454546,89
0,dunno my dad said he coming home bring us out lunch yup i go w u lor i call u when i reach school lor,111,25,4.04,101
0,indians r poor but india is not a poor country says one of the swiss bank directors he says that ltgt lac crore of indian money is deposited in swiss banks which can be used for 'taxless' budget for ltgt yrs can give ltgt crore jobs to all indians from any village to delhi lane roads forever free power suply to more than ltgt social projects every citizen can get monthly ltgt - for ltgt yrs no need of world bank amp imf loan think how our money is blocked by rich politicians we have full rights against corrupt politicians itna forward karo ki pura india padhegm,629,107,5.299065420560748,567
0,idea will soon get converted to live,38,7,5.142857142857143,36
0,thank you meet you monday,25,5,5.0,25
0,not yet hadya sapna aunty manege y'day hogidhechinnu full weak and swalpa black agidhane,94,14,6.285714285714286,88
0,am on a train back from northampton so i'm afraid not,56,11,4.818181818181818,53
1,as a valued customer i am pleased to advise you that following recent review of your mob no you are awarded with a bonus prize call,152,26,5.038461538461538,131
0,you'll never believe this but i have actually got off at taunton wow,69,13,5.230769230769231,68
0,oh yeahand hav a great time in newquay-send me a postcard look after all the girls while im goneu know the im talkin boutxx,131,24,5.125,123
0,great hope you are using your connections from mode men also cos you can never know why old friends can lead you to today,122,24,5.041666666666667,121
0,best msg it's hard to be with a person when u know that one more step foward will make u fall in love amp one step back can ruin ur friendship good night-,168,33,4.666666666666667,154
0,hey sathya till now we dint meet not even a single time then how can i saw the situation sathya,96,20,4.75,95
0,yeah confirmed for you staying at that weekend,47,8,5.75,46
0,bring it if you got it,22,6,3.6666666666666665,22
0,he will you guys close,24,5,4.4,22
